Model,MDO3034
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-06,
Horizontal Delay,6e-06,
Sample Interval,2e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Vertical Position,-3,-3
,,
,,
,,
Label,,
TIME,CH1,CH2
2.5500e-06,3.04,0.08
2.5520e-06,2.96,0.08
2.5540e-06,2.96,0.08
2.5560e-06,3.04,0.08
2.5580e-06,3.04,0.16
2.5600e-06,3.04,0.08
2.5620e-06,3.12,0
2.5640e-06,3.04,0.08
2.5660e-06,3.12,0.08
2.5680e-06,3.12,0.08
2.5700e-06,2.96,0.08
2.5720e-06,3.04,0.08
2.5740e-06,3.04,0.08
2.5760e-06,3.12,0.16
2.5780e-06,3.04,0.16
2.5800e-06,2.96,0.08
2.5820e-06,3.12,0.16
2.5840e-06,2.96,0.08
2.5860e-06,3.04,0.08
2.5880e-06,3.04,0.08
2.5900e-06,3.04,0.16
2.5920e-06,3.12,0.16
2.5940e-06,3.04,0.16
2.5960e-06,3.2,0.08
2.5980e-06,3.2,0.16
2.6000e-06,3.04,0.08
2.6020e-06,3.04,0.16
2.6040e-06,3.04,0.16
2.6060e-06,3.04,0.16
2.6080e-06,2.96,0.08
2.6100e-06,3.04,0.08
2.6120e-06,3.04,0.24
2.6140e-06,3.04,0.16
2.6160e-06,3.04,0.16
2.6180e-06,3.04,0.16
2.6200e-06,3.04,0.16
2.6220e-06,2.96,0.08
2.6240e-06,3.04,0.16
2.6260e-06,3.12,0.08
2.6280e-06,2.96,0.16
2.6300e-06,3.04,0.16
2.6320e-06,3.04,0.08
2.6340e-06,2.96,0.08
2.6360e-06,3.04,0.08
2.6380e-06,3.04,0.08
2.6400e-06,3.04,0.08
2.6420e-06,2.96,0.16
2.6440e-06,3.04,0.08
2.6460e-06,3.04,0.08
2.6480e-06,3.04,0.16
2.6500e-06,3.04,0.08
2.6520e-06,2.96,0.16
2.6540e-06,3.04,0.16
2.6560e-06,2.96,0.24
2.6580e-06,3.04,0
2.6600e-06,3.12,0.08
2.6620e-06,3.04,0.08
2.6640e-06,2.96,0.08
2.6660e-06,2.96,0.24
2.6680e-06,3.04,0.08
2.6700e-06,3.04,0.08
2.6720e-06,3.12,0.16
2.6740e-06,2.96,0.08
2.6760e-06,2.96,0.16
2.6780e-06,3.04,0.16
2.6800e-06,2.96,0.08
2.6820e-06,3.12,0.08
2.6840e-06,3.04,0.08
2.6860e-06,3.04,0.08
2.6880e-06,3.04,0.08
2.6900e-06,3.04,0.16
2.6920e-06,3.04,0.16
2.6940e-06,2.96,0.08
2.6960e-06,3.04,0.16
2.6980e-06,3.04,0.16
2.7000e-06,3.04,0.16
2.7020e-06,2.96,0.16
2.7040e-06,3.12,0.08
2.7060e-06,3.12,0.16
2.7080e-06,3.04,0.08
2.7100e-06,3.12,0
2.7120e-06,3.12,0.24
2.7140e-06,3.12,0.16
2.7160e-06,3.04,0.08
2.7180e-06,3.04,0.16
2.7200e-06,3.12,0.08
2.7220e-06,3.04,0.16
2.7240e-06,3.04,0.16
2.7260e-06,3.04,0.24
2.7280e-06,3.12,0.16
2.7300e-06,3.12,0.16
2.7320e-06,3.12,0.16
2.7340e-06,3.04,0.08
2.7360e-06,3.12,0.08
2.7380e-06,3.04,0.08
2.7400e-06,3.12,0.16
2.7420e-06,3.2,0.16
2.7440e-06,3.2,0.08
2.7460e-06,3.12,0.16
2.7480e-06,3.2,0.16
2.7500e-06,3.28,0.08
2.7520e-06,3.2,0.08
2.7540e-06,3.2,0.16
2.7560e-06,3.2,0.16
2.7580e-06,3.2,0.16
2.7600e-06,3.12,0.16
2.7620e-06,3.2,0.08
2.7640e-06,3.2,0.08
2.7660e-06,3.2,0.16
2.7680e-06,3.28,0.08
2.7700e-06,3.28,0.16
2.7720e-06,3.2,0.16
2.7740e-06,3.28,0.08
2.7760e-06,3.28,0.16
2.7780e-06,3.28,0.08
2.7800e-06,3.28,0.08
2.7820e-06,3.2,0.08
2.7840e-06,3.36,0.08
2.7860e-06,3.2,0.16
2.7880e-06,3.28,0.16
2.7900e-06,3.28,0.08
2.7920e-06,3.36,0.16
2.7940e-06,3.28,0.08
2.7960e-06,3.2,0.08
2.7980e-06,3.44,0.08
2.8000e-06,3.28,0.16
2.8020e-06,3.28,0.24
2.8040e-06,3.28,0.16
2.8060e-06,3.36,0.08
2.8080e-06,3.28,0.24
2.8100e-06,3.44,0.16
2.8120e-06,3.36,0.16
2.8140e-06,3.44,0.08
2.8160e-06,3.36,0.16
2.8180e-06,3.36,0.08
2.8200e-06,3.36,0.24
2.8220e-06,3.36,0.16
2.8240e-06,3.36,0.08
2.8260e-06,3.36,0.08
2.8280e-06,3.36,0
2.8300e-06,3.44,0.08
2.8320e-06,3.44,0.16
2.8340e-06,3.44,0.08
2.8360e-06,3.36,0.08
2.8380e-06,3.44,0.08
2.8400e-06,3.36,0.16
2.8420e-06,3.36,0.08
2.8440e-06,3.44,0.16
2.8460e-06,3.44,0.16
2.8480e-06,3.36,0.08
2.8500e-06,3.44,0.24
2.8520e-06,3.44,0.16
2.8540e-06,3.36,0.08
2.8560e-06,3.44,0.08
2.8580e-06,3.36,0.24
2.8600e-06,3.44,0.16
2.8620e-06,3.44,0.08
2.8640e-06,3.44,0.16
2.8660e-06,3.52,0.08
2.8680e-06,3.44,0.08
2.8700e-06,3.44,0.16
2.8720e-06,3.52,0.08
2.8740e-06,3.44,0.16
2.8760e-06,3.52,0.08
2.8780e-06,3.52,0.16
2.8800e-06,3.44,0.24
2.8820e-06,3.52,0.32
2.8840e-06,3.52,0.16
2.8860e-06,3.52,0.08
2.8880e-06,3.52,0.16
2.8900e-06,3.44,0.08
2.8920e-06,3.52,0.16
2.8940e-06,3.6,0.16
2.8960e-06,3.52,0.08
2.8980e-06,3.52,0.08
2.9000e-06,3.52,0.08
2.9020e-06,3.52,0.16
2.9040e-06,3.52,0.16
2.9060e-06,3.52,0.16
2.9080e-06,3.6,0.16
2.9100e-06,3.52,0.16
2.9120e-06,3.52,0.16
2.9140e-06,3.52,0.08
2.9160e-06,3.6,0.24
2.9180e-06,3.6,0.08
2.9200e-06,3.52,0.16
2.9220e-06,3.6,0.16
2.9240e-06,3.52,0.16
2.9260e-06,3.6,0.16
2.9280e-06,3.52,0.16
2.9300e-06,3.52,0.24
2.9320e-06,3.68,0.16
2.9340e-06,3.52,0.16
2.9360e-06,3.52,0.08
2.9380e-06,3.6,0.08
2.9400e-06,3.6,0.16
2.9420e-06,3.52,0.16
2.9440e-06,3.52,0.16
2.9460e-06,3.6,0.16
2.9480e-06,3.6,0.08
2.9500e-06,3.52,0.08
2.9520e-06,3.52,0.16
2.9540e-06,3.6,0.16
2.9560e-06,3.52,0.24
2.9580e-06,3.6,0.32
2.9600e-06,3.52,0.16
2.9620e-06,3.52,0.16
2.9640e-06,3.6,0.08
2.9660e-06,3.6,0.08
2.9680e-06,3.52,0.08
2.9700e-06,3.52,0.08
2.9720e-06,3.44,0.16
2.9740e-06,3.6,0.08
2.9760e-06,3.6,0.08
2.9780e-06,3.52,0.16
2.9800e-06,3.52,0.16
2.9820e-06,3.52,0.08
2.9840e-06,3.6,0.08
2.9860e-06,3.52,0.16
2.9880e-06,3.52,0.08
2.9900e-06,3.52,0.24
2.9920e-06,3.52,0.16
2.9940e-06,3.6,0.08
2.9960e-06,3.6,0.08
2.9980e-06,3.6,0.08
3.0000e-06,3.52,0.16
3.0020e-06,3.52,0.08
3.0040e-06,3.52,0.16
3.0060e-06,3.52,0.16
3.0080e-06,3.52,0.16
3.0100e-06,3.6,0.16
3.0120e-06,3.44,0.16
3.0140e-06,3.6,0.08
3.0160e-06,3.52,0.16
3.0180e-06,3.52,0.16
3.0200e-06,3.52,0.08
3.0220e-06,3.6,0.16
3.0240e-06,3.52,0.24
3.0260e-06,3.52,0.08
3.0280e-06,3.52,0.24
3.0300e-06,3.52,0
3.0320e-06,3.6,0.08
3.0340e-06,3.52,0.16
3.0360e-06,3.52,0.08
3.0380e-06,3.52,0.08
3.0400e-06,3.52,0.08
3.0420e-06,3.6,0.08
3.0440e-06,3.6,0.08
3.0460e-06,3.52,0.16
3.0480e-06,3.52,0
3.0500e-06,3.52,0.08
3.0520e-06,3.44,0.08
3.0540e-06,3.52,0.08
3.0560e-06,3.6,0.16
3.0580e-06,3.52,0.08
3.0600e-06,3.44,0.08
3.0620e-06,3.52,0.08
3.0640e-06,3.6,0.08
3.0660e-06,3.44,0.08
3.0680e-06,3.52,0.16
3.0700e-06,3.52,0.08
3.0720e-06,3.6,0.08
3.0740e-06,3.52,0.16
3.0760e-06,3.52,0.16
3.0780e-06,3.52,0.16
3.0800e-06,3.44,0.16
3.0820e-06,3.6,0.08
3.0840e-06,3.52,0.08
3.0860e-06,3.52,0.16
3.0880e-06,3.52,0.08
3.0900e-06,3.44,0.08
3.0920e-06,3.44,0.08
3.0940e-06,3.52,0.16
3.0960e-06,3.52,0.16
3.0980e-06,3.52,0.08
3.1000e-06,3.52,0.16
3.1020e-06,3.52,0.08
3.1040e-06,3.52,0.24
3.1060e-06,3.52,0.16
3.1080e-06,3.52,0.08
3.1100e-06,3.52,0.16
3.1120e-06,3.44,0
3.1140e-06,3.52,0.08
3.1160e-06,3.44,0.08
3.1180e-06,3.44,0.08
3.1200e-06,3.44,0.08
3.1220e-06,3.52,0.08
3.1240e-06,3.52,0.16
3.1260e-06,3.44,0.08
3.1280e-06,3.44,0.08
3.1300e-06,3.44,0.16
3.1320e-06,3.44,0.08
3.1340e-06,3.52,0.16
3.1360e-06,3.44,0.16
3.1380e-06,3.52,0.16
3.1400e-06,3.52,0.16
3.1420e-06,3.44,0.08
3.1440e-06,3.44,0.16
3.1460e-06,3.52,0.08
3.1480e-06,3.44,0.08
3.1500e-06,3.52,0.08
3.1520e-06,3.44,0.08
3.1540e-06,3.44,0.16
3.1560e-06,3.52,0.08
3.1580e-06,3.52,0.08
3.1600e-06,3.44,0.08
3.1620e-06,3.44,0.16
3.1640e-06,3.44,0.08
3.1660e-06,3.44,0.08
3.1680e-06,3.44,0.08
3.1700e-06,3.44,0.16
3.1720e-06,3.36,0.08
3.1740e-06,3.44,0.16
3.1760e-06,3.52,0.16
3.1780e-06,3.44,0.16
3.1800e-06,3.44,0.24
3.1820e-06,3.44,0.08
3.1840e-06,3.44,0.16
3.1860e-06,3.52,0.08
3.1880e-06,3.44,0.08
3.1900e-06,3.44,0.16
3.1920e-06,3.44,0.16
3.1940e-06,3.44,0.16
3.1960e-06,3.44,0.24
3.1980e-06,3.52,0.24
3.2000e-06,3.52,0.08
3.2020e-06,3.44,0.08
3.2040e-06,3.44,0.08
3.2060e-06,3.52,0.24
3.2080e-06,3.52,0.16
3.2100e-06,3.52,0.24
3.2120e-06,3.44,0.16
3.2140e-06,3.44,0.16
3.2160e-06,3.44,0.16
3.2180e-06,3.52,0.16
3.2200e-06,3.44,0.16
3.2220e-06,3.52,0.24
3.2240e-06,3.36,0.24
3.2260e-06,3.44,0.16
3.2280e-06,3.44,0.16
3.2300e-06,3.44,0.16
3.2320e-06,3.52,0.16
3.2340e-06,3.44,0.08
3.2360e-06,3.36,0.24
3.2380e-06,3.44,0.08
3.2400e-06,3.36,0.08
3.2420e-06,3.44,0.24
3.2440e-06,3.52,0.08
3.2460e-06,3.52,0.16
3.2480e-06,3.44,0.16
3.2500e-06,3.52,0.16
3.2520e-06,3.6,0.24
3.2540e-06,3.44,0.08
3.2560e-06,3.44,0.16
3.2580e-06,3.52,0.24
3.2600e-06,3.52,0.24
3.2620e-06,3.52,0.24
3.2640e-06,3.52,0.16
3.2660e-06,3.52,0.32
3.2680e-06,3.44,0.16
3.2700e-06,3.52,0.32
3.2720e-06,3.44,0.24
3.2740e-06,3.44,0.16
3.2760e-06,3.52,0.24
3.2780e-06,3.52,0.24
3.2800e-06,3.52,0.24
3.2820e-06,3.52,0.32
3.2840e-06,3.44,0.32
3.2860e-06,3.52,0.24
3.2880e-06,3.52,0.16
3.2900e-06,3.6,0.24
3.2920e-06,3.52,0.24
3.2940e-06,3.52,0.32
3.2960e-06,3.52,0.24
3.2980e-06,3.44,0.16
3.3000e-06,3.52,0.24
3.3020e-06,3.6,0.16
3.3040e-06,3.6,0.16
3.3060e-06,3.52,0.24
3.3080e-06,3.52,0.24
3.3100e-06,3.68,0.16
3.3120e-06,3.52,0.24
3.3140e-06,3.6,0.16
3.3160e-06,3.52,0.16
3.3180e-06,3.6,0.4
3.3200e-06,3.52,0.32
3.3220e-06,3.52,0.24
3.3240e-06,3.6,0.16
3.3260e-06,3.52,0.16
3.3280e-06,3.6,0.32
3.3300e-06,3.6,0.24
3.3320e-06,3.6,0.16
3.3340e-06,3.6,0.24
3.3360e-06,3.6,0.24
3.3380e-06,3.68,0.24
3.3400e-06,3.6,0.24
3.3420e-06,3.6,0.32
3.3440e-06,3.68,0.32
3.3460e-06,3.68,0.32
3.3480e-06,3.6,0.24
3.3500e-06,3.6,0.32
3.3520e-06,3.6,0.24
3.3540e-06,3.6,0.32
3.3560e-06,3.6,0.32
3.3580e-06,3.6,0.32
3.3600e-06,3.68,0.16
3.3620e-06,3.6,0.16
3.3640e-06,3.68,0.16
3.3660e-06,3.68,0.24
3.3680e-06,3.6,0.16
3.3700e-06,3.68,0.32
3.3720e-06,3.68,0.24
3.3740e-06,3.76,0.16
3.3760e-06,3.68,0.24
3.3780e-06,3.76,0.24
3.3800e-06,3.68,0.24
3.3820e-06,3.68,0.16
3.3840e-06,3.76,0.24
3.3860e-06,3.68,0.32
3.3880e-06,3.68,0.32
3.3900e-06,3.76,0.24
3.3920e-06,3.76,0.24
3.3940e-06,3.68,0.32
3.3960e-06,3.76,0.16
3.3980e-06,3.76,0.24
3.4000e-06,3.68,0.24
3.4020e-06,3.76,0.24
3.4040e-06,3.76,0.24
3.4060e-06,3.76,0.32
3.4080e-06,3.76,0.24
3.4100e-06,3.76,0.32
3.4120e-06,3.76,0.24
3.4140e-06,3.68,0.32
3.4160e-06,3.76,0.4
3.4180e-06,3.84,0.24
3.4200e-06,3.76,0.32
3.4220e-06,3.76,0.24
3.4240e-06,3.76,0.16
3.4260e-06,3.84,0.24
3.4280e-06,3.76,0.24
3.4300e-06,3.76,0.32
3.4320e-06,3.84,0.24
3.4340e-06,3.84,0.24
3.4360e-06,3.84,0.24
3.4380e-06,3.84,0.32
3.4400e-06,3.84,0.32
3.4420e-06,3.76,0.32
3.4440e-06,3.84,0.24
3.4460e-06,3.84,0.24
3.4480e-06,3.84,0.32
3.4500e-06,3.84,0.24
3.4520e-06,3.76,0.32
3.4540e-06,3.84,0.24
3.4560e-06,3.84,0.32
3.4580e-06,3.84,0.32
3.4600e-06,3.84,0.16
3.4620e-06,3.84,0.32
3.4640e-06,3.84,0.24
3.4660e-06,3.92,0.32
3.4680e-06,3.92,0.32
3.4700e-06,3.92,0.24
3.4720e-06,3.84,0.16
3.4740e-06,3.92,0.32
3.4760e-06,3.92,0.16
3.4780e-06,3.84,0.24
3.4800e-06,3.84,0.24
3.4820e-06,3.92,0.32
3.4840e-06,3.84,0.32
3.4860e-06,3.92,0.24
3.4880e-06,3.92,0.24
3.4900e-06,3.84,0.32
3.4920e-06,3.84,0.32
3.4940e-06,3.92,0.4
3.4960e-06,3.92,0.4
3.4980e-06,3.92,0.32
3.5000e-06,3.84,0.32
3.5020e-06,3.92,0.24
3.5040e-06,3.84,0.32
3.5060e-06,3.92,0.32
3.5080e-06,4,0.32
3.5100e-06,3.84,0.4
3.5120e-06,3.92,0.32
3.5140e-06,3.92,0.32
3.5160e-06,3.92,0.4
3.5180e-06,3.92,0.32
3.5200e-06,3.92,0.32
3.5220e-06,3.92,0.4
3.5240e-06,3.84,0.4
3.5260e-06,3.84,0.4
3.5280e-06,3.92,0.4
3.5300e-06,4,0.4
3.5320e-06,3.92,0.32
3.5340e-06,3.92,0.32
3.5360e-06,3.92,0.4
3.5380e-06,3.92,0.4
3.5400e-06,3.92,0.4
3.5420e-06,3.92,0.4
3.5440e-06,3.84,0.4
3.5460e-06,3.84,0.4
3.5480e-06,3.92,0.4
3.5500e-06,3.84,0.48
3.5520e-06,3.92,0.4
3.5540e-06,3.84,0.4
3.5560e-06,3.92,0.48
3.5580e-06,4,0.4
3.5600e-06,3.84,0.48
3.5620e-06,3.92,0.4
3.5640e-06,3.92,0.4
3.5660e-06,3.92,0.4
3.5680e-06,3.92,0.4
3.5700e-06,3.92,0.32
3.5720e-06,3.92,0.4
3.5740e-06,3.92,0.4
3.5760e-06,4,0.4
3.5780e-06,4,0.32
3.5800e-06,3.92,0.48
3.5820e-06,3.92,0.4
3.5840e-06,4,0.4
3.5860e-06,3.84,0.4
3.5880e-06,3.92,0.48
3.5900e-06,3.84,0.4
3.5920e-06,3.84,0.32
3.5940e-06,3.92,0.4
3.5960e-06,3.92,0.32
3.5980e-06,3.92,0.4
3.6000e-06,4,0.32
3.6020e-06,3.92,0.48
3.6040e-06,3.92,0.48
3.6060e-06,3.84,0.32
3.6080e-06,3.92,0.4
3.6100e-06,3.92,0.4
3.6120e-06,3.84,0.4
3.6140e-06,3.92,0.32
3.6160e-06,3.92,0.4
3.6180e-06,3.92,0.4
3.6200e-06,3.84,0.48
3.6220e-06,3.84,0.4
3.6240e-06,3.92,0.4
3.6260e-06,4,0.48
3.6280e-06,3.84,0.4
3.6300e-06,3.84,0.4
3.6320e-06,3.92,0.4
3.6340e-06,3.84,0.4
3.6360e-06,3.84,0.48
3.6380e-06,3.84,0.4
3.6400e-06,3.84,0.48
3.6420e-06,3.84,0.56
3.6440e-06,3.84,0.4
3.6460e-06,3.84,0.56
3.6480e-06,3.84,0.48
3.6500e-06,3.92,0.48
3.6520e-06,3.92,0.48
3.6540e-06,3.84,0.4
3.6560e-06,3.84,0.48
3.6580e-06,3.76,0.48
3.6600e-06,3.92,0.48
3.6620e-06,3.76,0.4
3.6640e-06,3.84,0.48
3.6660e-06,3.92,0.56
3.6680e-06,3.84,0.56
3.6700e-06,3.92,0.56
3.6720e-06,3.92,0.56
3.6740e-06,3.84,0.48
3.6760e-06,3.84,0.4
3.6780e-06,3.76,0.56
3.6800e-06,3.84,0.56
3.6820e-06,3.84,0.48
3.6840e-06,3.84,0.48
3.6860e-06,3.76,0.56
3.6880e-06,3.84,0.64
3.6900e-06,3.84,0.64
3.6920e-06,3.84,0.48
3.6940e-06,3.76,0.56
3.6960e-06,3.76,0.56
3.6980e-06,3.76,0.64
3.7000e-06,3.84,0.56
3.7020e-06,3.76,0.56
3.7040e-06,3.76,0.56
3.7060e-06,3.84,0.56
3.7080e-06,3.76,0.64
3.7100e-06,3.76,0.48
3.7120e-06,3.76,0.64
3.7140e-06,3.76,0.64
3.7160e-06,3.84,0.56
3.7180e-06,3.84,0.64
3.7200e-06,3.84,0.64
3.7220e-06,3.68,0.64
3.7240e-06,3.76,0.64
3.7260e-06,3.76,0.64
3.7280e-06,3.84,0.64
3.7300e-06,3.84,0.64
3.7320e-06,3.76,0.72
3.7340e-06,3.84,0.72
3.7360e-06,3.76,0.8
3.7380e-06,3.76,0.8
3.7400e-06,3.84,0.72
3.7420e-06,3.84,0.72
3.7440e-06,3.76,0.8
3.7460e-06,3.84,0.72
3.7480e-06,3.84,0.8
3.7500e-06,3.76,0.8
3.7520e-06,3.76,0.72
3.7540e-06,3.76,0.8
3.7560e-06,3.76,0.8
3.7580e-06,3.84,0.8
3.7600e-06,3.84,0.8
3.7620e-06,3.84,0.72
3.7640e-06,3.84,0.88
3.7660e-06,3.84,0.8
3.7680e-06,3.84,0.88
3.7700e-06,3.76,0.8
3.7720e-06,3.92,0.8
3.7740e-06,3.84,0.8
3.7760e-06,3.84,0.96
3.7780e-06,3.84,0.88
3.7800e-06,3.76,1.04
3.7820e-06,3.76,0.96
3.7840e-06,3.84,0.88
3.7860e-06,3.76,0.96
3.7880e-06,3.84,0.96
3.7900e-06,3.68,0.96
3.7920e-06,3.84,0.96
3.7940e-06,3.76,0.96
3.7960e-06,3.84,1.04
3.7980e-06,3.68,1.04
3.8000e-06,3.84,1.04
3.8020e-06,3.84,1.12
3.8040e-06,3.68,1.04
3.8060e-06,3.76,1.12
3.8080e-06,3.84,1.12
3.8100e-06,3.84,1.04
3.8120e-06,3.84,1.12
3.8140e-06,3.84,1.04
3.8160e-06,3.84,1.12
3.8180e-06,3.92,1.2
3.8200e-06,3.84,1.12
3.8220e-06,3.76,1.2
3.8240e-06,3.84,1.12
3.8260e-06,3.84,1.2
3.8280e-06,4,1.2
3.8300e-06,3.76,1.2
3.8320e-06,3.84,1.28
3.8340e-06,3.84,1.2
3.8360e-06,3.76,1.12
3.8380e-06,3.84,1.2
3.8400e-06,3.84,1.36
3.8420e-06,3.84,1.28
3.8440e-06,3.84,1.36
3.8460e-06,4,1.28
3.8480e-06,3.84,1.28
3.8500e-06,4,1.36
3.8520e-06,3.84,1.36
3.8540e-06,3.84,1.36
3.8560e-06,3.76,1.44
3.8580e-06,3.84,1.36
3.8600e-06,3.84,1.44
3.8620e-06,3.92,1.36
3.8640e-06,3.76,1.44
3.8660e-06,3.84,1.52
3.8680e-06,3.84,1.36
3.8700e-06,3.84,1.44
3.8720e-06,3.92,1.52
3.8740e-06,3.84,1.52
3.8760e-06,3.92,1.52
3.8780e-06,3.84,1.6
3.8800e-06,3.92,1.6
3.8820e-06,3.92,1.52
3.8840e-06,3.92,1.6
3.8860e-06,3.92,1.6
3.8880e-06,3.92,1.6
3.8900e-06,4,1.68
3.8920e-06,4,1.6
3.8940e-06,3.92,1.6
3.8960e-06,3.84,1.68
3.8980e-06,3.92,1.68
3.9000e-06,4,1.68
3.9020e-06,4,1.6
3.9040e-06,3.92,1.76
3.9060e-06,3.92,1.68
3.9080e-06,3.92,1.68
3.9100e-06,3.92,1.68
3.9120e-06,4,1.76
3.9140e-06,3.92,1.68
3.9160e-06,3.92,1.76
3.9180e-06,3.92,1.84
3.9200e-06,3.92,1.68
3.9220e-06,3.92,1.84
3.9240e-06,3.92,1.84
3.9260e-06,3.92,1.76
3.9280e-06,3.92,1.84
3.9300e-06,3.92,1.92
3.9320e-06,3.92,1.84
3.9340e-06,3.92,1.76
3.9360e-06,3.84,1.84
3.9380e-06,3.84,1.84
3.9400e-06,3.92,1.92
3.9420e-06,4,1.92
3.9440e-06,3.92,1.92
3.9460e-06,3.92,1.92
3.9480e-06,3.92,1.92
3.9500e-06,3.92,1.92
3.9520e-06,3.92,1.92
3.9540e-06,3.92,2
3.9560e-06,3.92,2
3.9580e-06,4,2
3.9600e-06,3.92,1.92
3.9620e-06,4,1.92
3.9640e-06,4,2.08
3.9660e-06,4,2
3.9680e-06,3.92,2
3.9700e-06,3.92,1.92
3.9720e-06,4,2.08
3.9740e-06,3.92,2.08
3.9760e-06,4,2
3.9780e-06,4,2.08
3.9800e-06,3.84,2
3.9820e-06,3.92,2
3.9840e-06,3.92,2.08
3.9860e-06,3.92,2.08
3.9880e-06,3.84,2.08
3.9900e-06,4,2.16
3.9920e-06,3.92,2.16
3.9940e-06,3.92,2.16
3.9960e-06,3.92,2.16
3.9980e-06,4,2.16
4.0000e-06,4,2.24
4.0020e-06,3.92,2.16
4.0040e-06,3.92,2.08
4.0060e-06,3.92,2.16
4.0080e-06,3.92,2.16
4.0100e-06,3.92,2.16
4.0120e-06,3.92,2.24
4.0140e-06,3.92,2.24
4.0160e-06,4,2.24
4.0180e-06,3.92,2.16
4.0200e-06,4,2.32
4.0220e-06,4,2.32
4.0240e-06,3.92,2.32
4.0260e-06,3.92,2.32
4.0280e-06,3.92,2.32
4.0300e-06,3.92,2.24
4.0320e-06,4,2.32
4.0340e-06,4,2.32
4.0360e-06,3.92,2.32
4.0380e-06,4.08,2.32
4.0400e-06,4,2.4
4.0420e-06,3.92,2.32
4.0440e-06,4.08,2.32
4.0460e-06,4,2.32
4.0480e-06,4,2.4
4.0500e-06,4,2.4
4.0520e-06,4,2.48
4.0540e-06,3.92,2.4
4.0560e-06,4,2.48
4.0580e-06,4.08,2.56
4.0600e-06,4,2.4
4.0620e-06,4.08,2.56
4.0640e-06,4,2.56
4.0660e-06,4,2.56
4.0680e-06,4,2.56
4.0700e-06,4.08,2.64
4.0720e-06,4.08,2.56
4.0740e-06,4,2.64
4.0760e-06,4.08,2.64
4.0780e-06,4,2.56
4.0800e-06,4.08,2.64
4.0820e-06,4.08,2.72
4.0840e-06,4.16,2.72
4.0860e-06,4.08,2.8
4.0880e-06,4.16,2.72
4.0900e-06,4.08,2.64
4.0920e-06,4.08,2.72
4.0940e-06,4.24,2.72
4.0960e-06,4.08,2.72
4.0980e-06,4,2.88
4.1000e-06,4.08,2.72
4.1020e-06,4.08,2.72
4.1040e-06,4.08,2.8
4.1060e-06,4.08,2.88
4.1080e-06,4,2.8
4.1100e-06,4.16,2.8
4.1120e-06,4.16,2.88
4.1140e-06,4.16,2.88
4.1160e-06,4.16,2.88
4.1180e-06,4.08,2.8
4.1200e-06,4.16,2.96
4.1220e-06,4.08,2.88
4.1240e-06,4.16,2.96
4.1260e-06,4.08,2.88
4.1280e-06,4.08,3.04
4.1300e-06,4,2.96
4.1320e-06,4.08,2.88
4.1340e-06,4.08,2.96
4.1360e-06,4.08,2.96
4.1380e-06,4.16,2.96
4.1400e-06,4.16,2.88
4.1420e-06,4.16,2.96
4.1440e-06,4.08,2.96
4.1460e-06,4.16,2.96
4.1480e-06,4.08,3.04
4.1500e-06,4.16,2.96
4.1520e-06,4.08,2.96
4.1540e-06,3.92,2.96
4.1560e-06,4.08,3.04
4.1580e-06,4.08,3.04
4.1600e-06,4,2.88
4.1620e-06,4.08,3.04
4.1640e-06,4,3.04
4.1660e-06,3.92,3.04
4.1680e-06,4.08,3.04
4.1700e-06,4,3.04
4.1720e-06,4.08,3.04
4.1740e-06,4,3.04
4.1760e-06,4.08,3.04
4.1780e-06,4.08,3.04
4.1800e-06,4,3.04
4.1820e-06,4,3.04
4.1840e-06,4,3.12
4.1860e-06,3.92,3.04
4.1880e-06,4.16,3.04
4.1900e-06,4,3.12
4.1920e-06,4.08,2.96
4.1940e-06,4,3.12
4.1960e-06,4,3.12
4.1980e-06,4,3.2
4.2000e-06,4,3.12
4.2020e-06,4,3.12
4.2040e-06,3.92,3.12
4.2060e-06,4,3.2
4.2080e-06,4,3.12
4.2100e-06,3.92,3.04
4.2120e-06,3.92,3.12
4.2140e-06,3.92,3.2
4.2160e-06,4,3.12
4.2180e-06,3.92,3.12
4.2200e-06,3.92,3.12
4.2220e-06,3.92,3.2
4.2240e-06,3.84,3.2
4.2260e-06,3.92,3.2
4.2280e-06,3.92,3.2
4.2300e-06,3.92,3.12
4.2320e-06,3.92,3.2
4.2340e-06,3.84,3.2
4.2360e-06,3.92,3.12
4.2380e-06,3.84,3.2
4.2400e-06,3.84,3.2
4.2420e-06,3.84,3.2
4.2440e-06,3.84,3.28
4.2460e-06,3.84,3.2
4.2480e-06,3.84,3.2
4.2500e-06,3.84,3.28
4.2520e-06,3.84,3.28
4.2540e-06,3.84,3.2
4.2560e-06,3.92,3.28
4.2580e-06,3.92,3.28
4.2600e-06,3.84,3.36
4.2620e-06,3.84,3.28
4.2640e-06,3.84,3.28
4.2660e-06,3.84,3.28
4.2680e-06,3.92,3.44
4.2700e-06,3.84,3.36
4.2720e-06,3.84,3.36
4.2740e-06,3.84,3.36
4.2760e-06,3.84,3.44
4.2780e-06,3.92,3.36
4.2800e-06,3.92,3.44
4.2820e-06,3.76,3.44
4.2840e-06,3.84,3.36
4.2860e-06,3.84,3.44
4.2880e-06,3.84,3.36
4.2900e-06,3.84,3.44
