Model,MDO3034
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0001,
Horizontal Delay,0.0003,
Sample Interval,1e-07,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,5
Vertical Position,-3,-3
,,
,,
,,
Label,,
TIME,CH1,CH2
6.372e-04,0.08,0.4
6.373e-04,0.08,0.6
6.374e-04,0.16,0.4
6.375e-04,0.24,0.6
6.376e-04,0.08,0.6
6.377e-04,0.08,0.4
6.378e-04,0.16,0.4
6.379e-04,0.08,0.6
6.380e-04,0.08,0.6
6.381e-04,0.08,0.8
6.382e-04,0.16,0.8
6.383e-04,0.08,0.4
6.384e-04,0.16,0.4
6.385e-04,0.08,0.6
6.386e-04,0.16,0.6
6.387e-04,0.08,0.8
6.388e-04,0.08,0.6
6.389e-04,0.16,0.6
6.390e-04,0.16,0.6
6.391e-04,0.16,0.6
6.392e-04,0.08,0.4
6.393e-04,0.08,0.4
6.394e-04,0.16,0.6
6.395e-04,0.08,0.6
6.396e-04,0.08,0.8
6.397e-04,0.08,0.6
6.398e-04,0.16,0.6
6.399e-04,0.08,0.6
6.400e-04,0.16,0.6
6.401e-04,0.24,0.6
6.402e-04,0.16,0.8
6.403e-04,0.16,0.6
6.404e-04,0.16,0.4
6.405e-04,0.08,0.6
6.406e-04,0.24,0.4
6.407e-04,0.16,0.4
6.408e-04,0.16,0.4
6.409e-04,0.08,0.6
6.410e-04,0.08,0.6
6.411e-04,0.16,0.6
6.412e-04,0.24,0.6
6.413e-04,0.08,0.8
6.414e-04,0.08,0.6
6.415e-04,0.16,0.4
6.416e-04,0.08,0.8
6.417e-04,0.16,0.6
6.418e-04,0.08,0.4
6.419e-04,0.08,0.4
6.420e-04,0.08,0.4
6.421e-04,0.16,0.4
6.422e-04,0.08,0.6
6.423e-04,0.16,0.6
6.424e-04,0.16,0.6
6.425e-04,0.08,0.6
6.426e-04,0.16,0.4
6.427e-04,0.24,0.6
6.428e-04,0.24,0.4
6.429e-04,0.16,0.8
6.430e-04,0,0.6
6.431e-04,0.08,0.6
6.432e-04,0.08,0.4
6.433e-04,0.16,0.6
6.434e-04,0.08,0.8
6.435e-04,0.24,0.6
6.436e-04,0.16,0.6
6.437e-04,0.16,0.6
6.438e-04,0.08,0.6
6.439e-04,0.08,0.6
6.440e-04,0.16,0.6
6.441e-04,0.16,0.6
6.442e-04,0.08,0.6
6.443e-04,0.16,0.6
6.444e-04,0.08,0.6
6.445e-04,0.08,0.6
6.446e-04,0.08,0.4
6.447e-04,0.24,0.8
6.448e-04,0.08,0.6
6.449e-04,0.08,0.6
6.450e-04,0.16,0.4
6.451e-04,0.08,0.4
6.452e-04,0.24,0.6
6.453e-04,0.16,0.6
6.454e-04,0.08,0.6
6.455e-04,0.08,0.8
6.456e-04,0.08,0.6
6.457e-04,0.08,0.6
6.458e-04,0.16,0.4
6.459e-04,0.16,0.6
6.460e-04,0.16,0.6
6.461e-04,0.08,0.4
6.462e-04,0.16,0.6
6.463e-04,0.08,0.6
6.464e-04,0.24,0.6
6.465e-04,0.08,0.8
6.466e-04,0.08,0.6
6.467e-04,0.16,0.4
6.468e-04,0.16,0.6
6.469e-04,0.08,0.6
6.470e-04,0.08,0.4
6.471e-04,0.16,0.4
6.472e-04,0.08,0.4
6.473e-04,0.08,0.4
6.474e-04,0.16,0.6
6.475e-04,0.16,0.6
6.476e-04,0.08,0.4
6.477e-04,0.16,0.8
6.478e-04,0.16,0.6
6.479e-04,0.16,0.6
6.480e-04,0.16,0.4
6.481e-04,0.08,0.8
6.482e-04,0.16,0.4
6.483e-04,0.16,0.6
6.484e-04,0.08,0.4
6.485e-04,0.16,0.6
6.486e-04,0.16,0.6
6.487e-04,0.08,0.6
6.488e-04,0.08,0.6
6.489e-04,0.08,0.6
6.490e-04,0.16,0.6
6.491e-04,0.16,0.4
6.492e-04,0.08,0.4
6.493e-04,0.08,0.4
6.494e-04,0.16,0.6
6.495e-04,0.08,0.6
6.496e-04,0.16,0.4
6.497e-04,0.08,0.4
6.498e-04,0.08,0.6
6.499e-04,0.16,0.4
6.500e-04,0.16,0.4
6.501e-04,0.16,0.6
6.502e-04,0.16,0.6
6.503e-04,0.16,0.8
6.504e-04,0.16,0.6
6.505e-04,0.08,0.4
6.506e-04,0.24,0.6
6.507e-04,0.08,0.6
6.508e-04,0.08,0.6
6.509e-04,0.08,0.4
6.510e-04,0.16,0.6
6.511e-04,0.24,0.4
6.512e-04,0.08,0.6
6.513e-04,0.08,0.6
6.514e-04,0.08,0.4
6.515e-04,0.08,0.8
6.516e-04,0.08,0.2
6.517e-04,0.08,0.6
6.518e-04,0.16,0.4
6.519e-04,0.16,0.4
6.520e-04,0.08,0.6
6.521e-04,0.08,0.6
6.522e-04,0.16,0.6
6.523e-04,0.08,0.4
6.524e-04,0.08,0.8
6.525e-04,0.16,0.4
6.526e-04,0.08,0.4
6.527e-04,0.16,0.4
6.528e-04,0.24,0.6
6.529e-04,0.08,0.6
6.530e-04,0.16,0.4
6.531e-04,0.16,0.4
6.532e-04,0.16,0.4
6.533e-04,0.16,0.6
6.534e-04,0,0.6
6.535e-04,0.16,0.6
6.536e-04,0.16,0.6
6.537e-04,0.08,0.6
6.538e-04,0.08,0.6
6.539e-04,0.08,0.4
6.540e-04,0.08,0.4
6.541e-04,0.16,0.6
6.542e-04,0.24,0.6
6.543e-04,0.08,0.6
6.544e-04,0.08,0.4
6.545e-04,0.16,0.6
6.546e-04,0.16,0.6
6.547e-04,0.24,0.2
6.548e-04,0.08,0.4
6.549e-04,0.08,0.6
6.550e-04,0.08,0.4
6.551e-04,0.08,0.6
6.552e-04,0.08,0.4
6.553e-04,0.24,0.8
6.554e-04,0.16,0.6
6.555e-04,0.08,0.6
6.556e-04,0.16,0.6
6.557e-04,0.16,0.4
6.558e-04,0.08,0.6
6.559e-04,0.16,0.2
6.560e-04,0.16,0.6
6.561e-04,0.08,0.6
6.562e-04,0.08,0.6
6.563e-04,0.16,0.6
6.564e-04,0.08,0.6
6.565e-04,0.16,0.6
6.566e-04,0.16,0.8
6.567e-04,0.16,0.6
6.568e-04,0.16,0.6
6.569e-04,0.16,0.6
6.570e-04,0.16,0.6
6.571e-04,0.16,0.6
6.572e-04,0.16,0.4
6.573e-04,0.08,0.4
6.574e-04,0.16,0.8
6.575e-04,0.08,0.6
6.576e-04,0.24,0.4
6.577e-04,0.16,0.6
6.578e-04,0.16,0.6
6.579e-04,0.08,0.6
6.580e-04,0.08,0.4
6.581e-04,0.08,0.4
6.582e-04,0.16,0.6
6.583e-04,0.08,0.8
6.584e-04,0.16,0.6
6.585e-04,0.08,0.6
6.586e-04,0.16,0.6
6.587e-04,0.08,0.4
6.588e-04,0.16,0.6
6.589e-04,0.16,0.6
6.590e-04,0.16,0.8
6.591e-04,0.16,0.4
6.592e-04,0.08,0.8
6.593e-04,0.16,0.6
6.594e-04,0.08,0.6
6.595e-04,0.08,0.4
6.596e-04,0.08,0.4
6.597e-04,0.08,0.4
6.598e-04,0.16,0.8
6.599e-04,0.16,0.4
6.600e-04,0.08,0.6
6.601e-04,0,0.6
6.602e-04,0,0.4
6.603e-04,0.24,0.4
6.604e-04,0.08,0.6
6.605e-04,0.08,0.6
6.606e-04,0.08,0.6
6.607e-04,0.16,0.4
6.608e-04,0.16,0.4
6.609e-04,0.16,0.6
6.610e-04,0.16,0.6
6.611e-04,0.08,0.4
6.612e-04,0.08,0.6
6.613e-04,0.16,0.6
6.614e-04,0.08,0.8
6.615e-04,0.16,0.6
6.616e-04,0.08,0.4
6.617e-04,0.08,0.4
6.618e-04,0.08,0.4
6.619e-04,0.08,0.6
6.620e-04,0.16,0.6
6.621e-04,0.08,0.4
6.622e-04,0.08,0.6
6.623e-04,0.16,0.4
6.624e-04,0.16,0.4
6.625e-04,0.16,0.8
6.626e-04,0.16,0.6
6.627e-04,0.24,0.6
6.628e-04,0.08,0.6
6.629e-04,0.24,0.6
6.630e-04,0.16,0.6
6.631e-04,0.16,0.6
6.632e-04,0.16,0.4
6.633e-04,0.16,0.6
6.634e-04,0.16,0.4
6.635e-04,0.16,0.6
6.636e-04,0.16,0.6
6.637e-04,0.08,0.6
6.638e-04,0.08,0.8
6.639e-04,0.08,0.6
6.640e-04,0.16,0.6
6.641e-04,0.16,0.6
6.642e-04,0.16,0.6
6.643e-04,0.08,0.4
6.644e-04,0.08,0.6
6.645e-04,0.08,0.4
6.646e-04,0.16,0.6
6.647e-04,0.16,0.4
6.648e-04,0.16,0.4
6.649e-04,0.16,0.6
6.650e-04,0.16,0.6
6.651e-04,0.08,0.8
6.652e-04,0.08,0.6
6.653e-04,0.08,0.6
6.654e-04,0.24,0.4
6.655e-04,0.16,0.4
6.656e-04,0.16,0.4
6.657e-04,0.16,0.6
6.658e-04,0.16,0.6
6.659e-04,0.08,0.4
6.660e-04,0.08,0.4
6.661e-04,0.08,0.6
6.662e-04,0.08,0.8
6.663e-04,0.08,0.6
6.664e-04,0.16,0.4
6.665e-04,0.24,0.6
6.666e-04,0.08,0.4
6.667e-04,0.08,0.8
6.668e-04,0.08,0.6
6.669e-04,0.08,0.6
6.670e-04,0.08,0.4
6.671e-04,0.16,0.6
6.672e-04,0.16,0.4
6.673e-04,0.08,0.6
6.674e-04,0.16,0.6
6.675e-04,0.08,0.6
6.676e-04,0.08,0.6
6.677e-04,0.24,0.6
6.678e-04,0.08,0.6
6.679e-04,0.08,0.2
6.680e-04,0.16,0.6
6.681e-04,0.16,0.6
6.682e-04,0.16,0.4
6.683e-04,0.24,0.6
6.684e-04,0.24,0.6
6.685e-04,0.16,0.6
6.686e-04,0.08,0.6
6.687e-04,0.16,0.4
6.688e-04,0.16,0.6
6.689e-04,0.16,0.6
6.690e-04,0.16,0.6
6.691e-04,0.16,0.6
6.692e-04,0.24,0.6
6.693e-04,0.16,0.4
6.694e-04,0.08,0.4
6.695e-04,0.16,0.6
6.696e-04,0.08,0.4
6.697e-04,0.08,0.6
6.698e-04,0.08,0.4
6.699e-04,0.08,0.4
6.700e-04,0.16,0.4
6.701e-04,0.16,0.4
6.702e-04,0.08,0.6
6.703e-04,0.16,0.4
6.704e-04,0.08,0.6
6.705e-04,0.08,0.2
6.706e-04,0.16,0.6
6.707e-04,0.16,0.6
6.708e-04,0.16,0.4
6.709e-04,0.16,0.6
6.710e-04,0.16,0.4
6.711e-04,0.08,0.6
6.712e-04,0.08,0.6
6.713e-04,0.16,0.6
6.714e-04,0.08,0.4
6.715e-04,0.16,0.6
6.716e-04,0.16,0.6
6.717e-04,0.08,0.4
6.718e-04,0.24,0.4
6.719e-04,0.08,0.6
6.720e-04,0.08,0.4
6.721e-04,0.08,0.6
6.722e-04,0.08,0.4
6.723e-04,0.08,0.6
6.724e-04,0.16,0.6
6.725e-04,0.16,0.4
6.726e-04,0.08,0.6
6.727e-04,0.08,0.2
6.728e-04,0.08,0.6
6.729e-04,0.08,0.4
6.730e-04,0.08,0.4
6.731e-04,0.08,0.6
6.732e-04,0.24,0.4
6.733e-04,0.08,0.6
6.734e-04,0.08,0.4
6.735e-04,0.08,0.6
6.736e-04,0.24,0.6
6.737e-04,0.16,0.4
6.738e-04,0.24,0.4
6.739e-04,0.08,0.4
6.740e-04,0.08,0.6
6.741e-04,0.16,0.6
6.742e-04,0.16,0.6
6.743e-04,0.08,0.4
6.744e-04,0.16,0.6
6.745e-04,0.16,0.4
6.746e-04,0.16,0.8
6.747e-04,0.24,0.6
6.748e-04,0.08,0.6
6.749e-04,0.08,0.4
6.750e-04,0.16,0.4
6.751e-04,0.08,0.8
6.752e-04,0.08,0.4
6.753e-04,0.16,0.4
6.754e-04,0.16,0.4
6.755e-04,0.08,0.6
6.756e-04,0.08,0.4
6.757e-04,0.16,0.6
6.758e-04,0.16,0.6
6.759e-04,0.16,0.4
6.760e-04,0.08,0.4
6.761e-04,0.16,0.6
6.762e-04,0.16,0.2
6.763e-04,0.08,0.6
6.764e-04,0.08,0.6
6.765e-04,0.16,0.4
6.766e-04,0.16,0.2
6.767e-04,0.08,0.4
6.768e-04,0.16,0.6
6.769e-04,0.08,0.4
6.770e-04,0.16,0.6
6.771e-04,0.08,0.6
6.772e-04,0.16,0.2
6.773e-04,0.16,0.6
6.774e-04,0.16,0.4
6.775e-04,0.16,0.2
6.776e-04,0.16,0.6
6.777e-04,0.08,0.4
6.778e-04,0.08,0.6
6.779e-04,0.24,0.6
6.780e-04,0.16,0.6
6.781e-04,0.08,0.6
6.782e-04,0.08,0.4
6.783e-04,0.16,0.6
6.784e-04,0.24,0.2
6.785e-04,0.08,0.6
6.786e-04,0.08,0.4
6.787e-04,0.08,0.6
6.788e-04,0.16,0.4
6.789e-04,0.16,0.6
6.790e-04,0.16,0.4
6.791e-04,0.08,0.6
6.792e-04,0.08,0.4
6.793e-04,0.08,0.6
6.794e-04,0.08,0.4
6.795e-04,0.16,0.4
6.796e-04,0.08,0.4
6.797e-04,0.08,0.4
6.798e-04,0.16,0.4
6.799e-04,0.08,0.4
6.800e-04,0.16,0.4
6.801e-04,0.16,0.2
6.802e-04,0.16,0.6
6.803e-04,0.08,0.2
6.804e-04,0.08,0.2
6.805e-04,0.24,0.6
6.806e-04,0.08,0.4
6.807e-04,0.08,0.4
6.808e-04,0.08,0.4
6.809e-04,0.16,0.4
6.810e-04,0.08,0.4
6.811e-04,0.16,0.4
6.812e-04,0.16,0.4
6.813e-04,0.16,0.4
6.814e-04,0.24,0.4
6.815e-04,0.08,0.6
6.816e-04,0.16,0.4
6.817e-04,0.08,0.6
6.818e-04,0.16,0.6
6.819e-04,0.16,0.6
6.820e-04,0.16,0.4
6.821e-04,0.08,0.4
6.822e-04,0.16,0.4
6.823e-04,0.08,0.6
6.824e-04,0.16,0.4
6.825e-04,0.08,0.6
6.826e-04,0.08,0.4
6.827e-04,0.16,0.6
6.828e-04,0.16,0.6
6.829e-04,0.16,0.4
6.830e-04,0.08,0.4
6.831e-04,0.08,0.8
6.832e-04,0.16,0.8
6.833e-04,0.08,0.6
6.834e-04,0.16,0.4
6.835e-04,0.08,0.6
6.836e-04,0.08,0.2
6.837e-04,0.08,0.4
6.838e-04,0.16,0.2
6.839e-04,0.08,0.6
6.840e-04,0.16,0.4
6.841e-04,0.08,0.6
6.842e-04,0.08,0.4
6.843e-04,0.08,0.4
6.844e-04,0.08,0.4
6.845e-04,0.24,0.6
6.846e-04,0.08,0.6
6.847e-04,0.16,0.6
6.848e-04,0.16,0.4
6.849e-04,0.08,0.4
6.850e-04,0.08,0.4
6.851e-04,0.16,0.4
6.852e-04,0.16,0.4
6.853e-04,0.16,0.4
6.854e-04,0.16,0.2
6.855e-04,0.08,0.6
6.856e-04,0.08,0.4
6.857e-04,0.16,0.4
6.858e-04,0.08,0.4
6.859e-04,0.08,0.4
6.860e-04,0.08,0.4
6.861e-04,0.08,0.4
6.862e-04,0.24,0.4
6.863e-04,0.24,0.4
6.864e-04,0.16,0.6
6.865e-04,0.24,0.6
6.866e-04,0.08,0.6
6.867e-04,0.08,0.6
6.868e-04,0.08,0.4
6.869e-04,0.16,0.4
6.870e-04,0.08,0.6
6.871e-04,0.16,0.4
6.872e-04,0.08,0.4
6.873e-04,0.08,0.6
6.874e-04,0.16,0.6
6.875e-04,0.08,0.4
6.876e-04,0.08,0.2
6.877e-04,0.16,0.6
6.878e-04,0.16,0.6
6.879e-04,0.16,0.4
6.880e-04,0.16,0.6
6.881e-04,0.08,0.6
6.882e-04,0.08,0.4
6.883e-04,0,0.6
6.884e-04,0.08,0.4
6.885e-04,0.16,0.6
6.886e-04,0.08,0.4
6.887e-04,0.08,0.8
6.888e-04,0.08,0.6
6.889e-04,0.16,0.6
6.890e-04,0.08,0.6
6.891e-04,0.16,0.2
6.892e-04,0.16,0.6
6.893e-04,0.08,0.6
6.894e-04,0.16,0.6
6.895e-04,0.08,0.6
6.896e-04,0.08,0.4
6.897e-04,0.16,0.6
6.898e-04,0.24,0.6
6.899e-04,0.16,0.6
6.900e-04,0.16,0.6
6.901e-04,0.16,0.6
6.902e-04,0.08,0.4
6.903e-04,0.16,0.4
6.904e-04,0.16,0.6
6.905e-04,0.08,0.6
6.906e-04,0.08,0.4
6.907e-04,0.08,0.4
6.908e-04,0.16,0.6
6.909e-04,0.16,0.4
6.910e-04,0.16,0.4
6.911e-04,0.08,0.6
6.912e-04,0.16,0.4
6.913e-04,0.16,0.6
6.914e-04,0.08,0.6
6.915e-04,0.24,0.4
6.916e-04,0.16,0.4
6.917e-04,0.24,0.4
6.918e-04,0,0.4
6.919e-04,0.08,0.4
6.920e-04,0.16,0.6
6.921e-04,0.08,0.4
6.922e-04,0.08,0.6
6.923e-04,0.16,0.6
6.924e-04,0.16,0.6
6.925e-04,0.16,0.6
6.926e-04,0.16,0.4
6.927e-04,0.16,0.4
6.928e-04,0,0.4
6.929e-04,0.16,0.4
6.930e-04,0.08,0.2
6.931e-04,0.16,0.6
6.932e-04,0.08,0.4
6.933e-04,0.16,0.6
6.934e-04,0.16,0.2
6.935e-04,0.16,0.4
6.936e-04,0.08,0.4
6.937e-04,0.16,0.4
6.938e-04,0.08,0.4
6.939e-04,0.16,0.4
6.940e-04,0.16,0.4
6.941e-04,0.16,0.6
6.942e-04,0.16,0.6
6.943e-04,0.16,0.6
6.944e-04,0.24,0.4
6.945e-04,0.08,0.4
6.946e-04,0.24,0.4
6.947e-04,0.08,0.4
6.948e-04,0,0.2
6.949e-04,0.16,0.4
6.950e-04,0.08,0.4
6.951e-04,0.08,0.2
6.952e-04,0.16,0.2
6.953e-04,0.16,0.4
6.954e-04,0.16,0.6
6.955e-04,0.08,0.4
6.956e-04,0.08,0.4
6.957e-04,0.08,0.4
6.958e-04,0.16,0.4
6.959e-04,0.08,0.2
6.960e-04,0.08,0.4
6.961e-04,0.08,0.4
6.962e-04,0.08,0.4
6.963e-04,0.08,0.6
6.964e-04,0.08,0.6
6.965e-04,0.08,0.4
6.966e-04,0.24,0.4
6.967e-04,0.08,0.2
6.968e-04,0.08,0.6
6.969e-04,0.16,0.6
6.970e-04,0.16,0.6
6.971e-04,0.16,0.2
6.972e-04,0.16,0.4
6.973e-04,0.16,0.2
6.974e-04,0.16,0.6
6.975e-04,0,0.4
6.976e-04,0.16,0.4
6.977e-04,0.16,0.6
6.978e-04,0.24,0.4
6.979e-04,0.16,0.4
6.980e-04,0.08,0.4
6.981e-04,0.08,0.6
6.982e-04,0.16,0.2
6.983e-04,0.16,0.4
6.984e-04,0.08,0.4
6.985e-04,0.16,0.6
6.986e-04,0.16,0.4
6.987e-04,0.08,0.4
6.988e-04,0.16,0.6
6.989e-04,0.16,0.4
6.990e-04,0.08,0.4
6.991e-04,0.08,0.4
6.992e-04,0.08,0.2
6.993e-04,0.16,0.4
6.994e-04,0.24,0.6
6.995e-04,0.16,0.6
6.996e-04,0.16,0.4
6.997e-04,0.08,0.6
6.998e-04,0.16,0.6
6.999e-04,0.08,0.6
7.000e-04,0.16,0.6
7.001e-04,0.16,0.6
7.002e-04,0.16,0.4
7.003e-04,0.24,0.4
7.004e-04,0,0.6
7.005e-04,0.16,0.4
7.006e-04,0.08,0.6
7.007e-04,0.16,0.6
7.008e-04,0.16,0.4
7.009e-04,0.16,0.2
7.010e-04,0.16,0.2
7.011e-04,0.16,0.4
7.012e-04,0.08,0.4
7.013e-04,0.16,0.6
7.014e-04,0.24,0.6
7.015e-04,0.16,0.4
7.016e-04,0.16,0.4
7.017e-04,0.16,0.6
7.018e-04,0.08,0.6
7.019e-04,0.16,0.4
7.020e-04,0.16,0.6
7.021e-04,0.08,0.4
7.022e-04,0.16,0.4
7.023e-04,0.08,0.6
7.024e-04,0.16,0.4
7.025e-04,0.08,0.4
7.026e-04,0.16,0.4
7.027e-04,0.16,0.4
7.028e-04,0,0.6
7.029e-04,0.16,0.4
7.030e-04,0.16,0.6
7.031e-04,0.24,0.6
7.032e-04,0.16,0.2
7.033e-04,0.08,0.8
7.034e-04,0.08,0.6
7.035e-04,0.08,0.6
7.036e-04,0.08,0.4
7.037e-04,0.08,0.4
7.038e-04,0.08,0.4
7.039e-04,0.08,0.4
7.040e-04,0.08,0.4
7.041e-04,0.08,0.6
7.042e-04,0.16,0.6
7.043e-04,0.16,0.2
7.044e-04,0.08,0.6
7.045e-04,0.16,0.4
7.046e-04,0.16,0.4
7.047e-04,0.16,0.4
7.048e-04,0.16,0.2
7.049e-04,0.16,0.4
7.050e-04,0.16,0.4
7.051e-04,0.16,0.4
7.052e-04,0.08,0.4
7.053e-04,0.08,0.4
7.054e-04,0.16,0.2
7.055e-04,0.08,0.6
7.056e-04,0.08,0.4
7.057e-04,0.16,0.6
7.058e-04,0.16,0.6
7.059e-04,0.08,0.4
7.060e-04,0.08,0.4
7.061e-04,0.16,0.4
7.062e-04,0.16,0.2
7.063e-04,0.08,0.6
7.064e-04,0.16,0.4
7.065e-04,0.08,0.4
7.066e-04,0.16,0.4
7.067e-04,0.08,0.6
7.068e-04,0.08,0.4
7.069e-04,0.08,0.4
7.070e-04,0.16,0.6
7.071e-04,0.16,0.4
7.072e-04,0.08,0.6
7.073e-04,0.08,0.4
7.074e-04,0.16,0.4
7.075e-04,0.16,0.6
7.076e-04,0.16,0.6
7.077e-04,0.16,0.2
7.078e-04,0.16,0.4
7.079e-04,0.08,0.4
7.080e-04,0.08,0.6
7.081e-04,0.16,0.4
7.082e-04,0.24,0.4
7.083e-04,0.08,0.2
7.084e-04,0.08,0.6
7.085e-04,0.16,0.4
7.086e-04,0.08,0.4
7.087e-04,0.16,0.4
7.088e-04,0.16,0.4
7.089e-04,0.16,0.2
7.090e-04,0.16,0.4
7.091e-04,0.08,0.2
7.092e-04,0.16,0.4
7.093e-04,0.08,0.4
7.094e-04,0.16,0.4
7.095e-04,0.16,0.6
7.096e-04,0.08,0.6
7.097e-04,0.16,0.6
7.098e-04,0.16,0.6
7.099e-04,0.08,0.4
7.100e-04,0.16,0.4
7.101e-04,0.08,0.4
7.102e-04,0.16,0.6
7.103e-04,0.16,0.2
7.104e-04,0.08,0.6
7.105e-04,0.08,0.6
7.106e-04,0.16,0.4
7.107e-04,0.24,0.4
7.108e-04,0.16,0.6
7.109e-04,0.16,0.4
7.110e-04,0.16,0.6
7.111e-04,0.16,0.4
7.112e-04,0.16,0.6
7.113e-04,0.16,0.6
7.114e-04,0.08,0.4
7.115e-04,0.08,0.4
7.116e-04,0.08,0.6
7.117e-04,0.16,0.6
7.118e-04,0.24,0.4
7.119e-04,0.16,0.2
7.120e-04,0.16,0.4
7.121e-04,0.08,0.6
7.122e-04,0.16,0.4
7.123e-04,0.08,0.4
7.124e-04,0.08,0.6
7.125e-04,0.08,0.4
7.126e-04,0.08,0.4
7.127e-04,0.08,0.6
7.128e-04,0.16,0.6
7.129e-04,0.16,0.6
7.130e-04,0.16,0.4
7.131e-04,0.16,0.6
7.132e-04,0.16,0.6
7.133e-04,0.08,0.6
7.134e-04,0.16,0.4
7.135e-04,0.16,0.4
7.136e-04,0.24,0.6
7.137e-04,0.16,0.6
7.138e-04,0.16,0.6
7.139e-04,0.08,0.6
7.140e-04,0.08,0.4
7.141e-04,0.16,0.4
7.142e-04,0.08,0.4
7.143e-04,0.08,0.4
7.144e-04,0.16,0.4
7.145e-04,0.24,0.6
7.146e-04,0.16,0.6
7.147e-04,0.08,0.2
7.148e-04,0.16,0.8
7.149e-04,0.08,0.6
7.150e-04,0.24,0.4
7.151e-04,0.08,0.4
7.152e-04,0.16,0.4
7.153e-04,0.16,0.4
7.154e-04,0.24,0.4
7.155e-04,0.16,0.6
7.156e-04,0.24,0.4
7.157e-04,0.16,0.4
7.158e-04,0.16,0.4
7.159e-04,0.16,0.4
7.160e-04,0.16,0.2
7.161e-04,0.16,0.4
7.162e-04,0.08,0.4
7.163e-04,0.08,0.4
7.164e-04,0.08,0.4
7.165e-04,0.16,0.6
7.166e-04,0.08,0.6
7.167e-04,0.16,0.6
7.168e-04,0.08,0.4
7.169e-04,0.24,0.6
7.170e-04,0.08,0.6
7.171e-04,0.08,0.4
7.172e-04,0.08,0.4
7.173e-04,0.16,0.6
7.174e-04,0.08,0.4
7.175e-04,0.08,0.4
7.176e-04,0.08,0.4
7.177e-04,0.16,0.6
7.178e-04,0.16,0.6
7.179e-04,0.08,0.4
7.180e-04,0.16,0.6
7.181e-04,0.08,0.4
7.182e-04,0.24,0.6
7.183e-04,0.24,0.4
7.184e-04,0.16,0.4
7.185e-04,0.08,0.6
7.186e-04,0.24,0.6
7.187e-04,0.24,0.6
7.188e-04,0.16,0.4
7.189e-04,0.24,0.6
7.190e-04,0.16,0.6
7.191e-04,0.08,0.4
7.192e-04,0.24,0.4
7.193e-04,0.16,0.4
7.194e-04,0.16,0.6
7.195e-04,0,0.6
7.196e-04,0.08,0.4
7.197e-04,0.08,0.6
7.198e-04,0.08,0.4
7.199e-04,0.08,0.4
7.200e-04,0.08,0.6
7.201e-04,0.16,0.6
7.202e-04,0.16,0.4
7.203e-04,0,0.4
7.204e-04,0.08,0.6
7.205e-04,0.16,0.4
7.206e-04,0.16,0.6
7.207e-04,0.16,0.4
7.208e-04,0.16,0.4
7.209e-04,0.08,0.6
7.210e-04,0.08,0.6
7.211e-04,0.16,0.6
7.212e-04,0.16,0.4
7.213e-04,0.16,0.4
7.214e-04,0.08,0.4
7.215e-04,0.08,0.4
7.216e-04,0.08,0.4
7.217e-04,0.24,0.4
7.218e-04,0.16,0.6
7.219e-04,0.16,0.6
7.220e-04,0.16,0.4
7.221e-04,0.16,0.4
7.222e-04,0.08,0.4
7.223e-04,0.08,0.4
7.224e-04,0.16,0.6
7.225e-04,0.16,0.4
7.226e-04,0.08,0.2
7.227e-04,0.16,0.4
7.228e-04,0.08,0.6
7.229e-04,0.16,0.6
7.230e-04,0.08,0.4
7.231e-04,0.16,0.2
7.232e-04,0.16,0.4
7.233e-04,0.16,0.6
7.234e-04,0.08,0.4
7.235e-04,0.08,0.4
7.236e-04,0.16,0.4
7.237e-04,0.08,0.2
7.238e-04,0.08,0.6
7.239e-04,0.16,0.6
7.240e-04,0.08,0.4
7.241e-04,0.08,0.4
7.242e-04,0.16,0.6
7.243e-04,0.16,0.4
7.244e-04,0.08,0.4
7.245e-04,0.16,0.4
7.246e-04,0.16,0.4
7.247e-04,0.08,0.4
7.248e-04,0.08,0.6
7.249e-04,0.08,0.6
7.250e-04,0.24,0.6
7.251e-04,0.16,0.6
7.252e-04,0.16,0.4
7.253e-04,0.08,0.4
7.254e-04,0.16,0.2
7.255e-04,0.16,0.6
7.256e-04,0.16,0.6
7.257e-04,0.08,0.6
7.258e-04,0.16,0.4
7.259e-04,0.08,0.6
7.260e-04,0.16,0.6
7.261e-04,0.16,0.4
7.262e-04,0.08,0.4
7.263e-04,0.08,0.4
7.264e-04,0.16,0.4
7.265e-04,0.16,0.4
7.266e-04,0.08,0.2
7.267e-04,0.24,0.2
7.268e-04,0.08,0.4
7.269e-04,0.24,0.4
7.270e-04,0.08,0.6
7.271e-04,0.08,0.6
7.272e-04,0.16,0.6
7.273e-04,0.08,0.4
7.274e-04,0.16,0.2
7.275e-04,0.24,0.4
7.276e-04,0.16,0.6
7.277e-04,0.16,0.4
7.278e-04,0.16,0.4
7.279e-04,0.16,0.2
7.280e-04,0.16,0.4
7.281e-04,0.16,0.4
7.282e-04,0.08,0.4
7.283e-04,0.08,0.6
7.284e-04,0.08,0.4
7.285e-04,0.08,0.2
7.286e-04,0.16,0.4
7.287e-04,0.08,0.6
7.288e-04,0.08,0.6
7.289e-04,0.08,0.4
7.290e-04,0.16,0.2
7.291e-04,0.08,0.4
7.292e-04,0.16,0.4
